month,day,height,input,contain,empty,output,sea,cdb,jsb,hgb,hjb,dgb,jgb,sjd
8,1,25.06,61,213.59,30.41,162,265,279.7,275.2,276,261.3,0,0,0
8,1,25.06,162,213.59,30.41,162,284,279.7,275.2,276,260.3,0,0,0
8,1,25.04,0,212.86,31.14,226,303,280.7,275.2,275,260.3,0,0,0
8,1,25.05,227,213.23,30.77,328,322,280.7,275.2,275,260.3,0,0,0
8,1,25.05,229,213.23,30.77,330,341,279.7,274.2,275,261.3,0,0,0
8,1,25.04,130,212.86,31.14,332,359,279.7,273.2,274,261.3,0,0,0
8,1,25.04,130,212.86,31.14,332,376,278.7,273.2,274,260.3,0,0,0
8,1,25.04,130,212.86,31.14,332,394,277.7,272.2,273,261.3,0,0,0
8,1,25.03,346,212.5,31.5,447,410,276.7,272.2,274,261.3,0,0,0
8,1,25.04,409,212.86,31.14,510,427,276.7,272.2,273,261.3,0,0,0
8,1,25.03,311,212.5,31.5,513,443,275.7,272.2,273,261.3,0,0,0
8,1,25.03,412,212.5,31.5,513,458,275.7,271.2,272,261.3,0,0,0
8,1,25.03,415,212.5,31.5,516,472,276.7,271.2,272,260.3,0,0,0
8,1,25.02,314,212.14,31.86,516,486,277.7,271.2,272,260.3,0,0,0
8,1,25.02,415,212.14,31.86,516,498,277.7,271.2,272,258.3,0,0,0
8,1,25.01,214,211.77,32.23,516,509,277.7,271.2,272,258.3,0,0,0
8,1,25.01,314,211.77,32.23,516,518,277.7,271.2,272,258.3,0,0,0
8,1,25,217,211.41,32.59,519,525,277.7,271.2,272,258.3,0,0,0
8,1,25,217,211.41,32.59,519,532,277.7,271.2,272,258.3,0,0,0
8,1,24.98,117,210.68,33.32,519,537,278.7,271.2,272,258.3,0,0,0
8,1,24.97,17,210.32,33.68,519,539,277.7,271.2,272,258.3,0,0,0
8,1,24.96,17,209.96,34.04,519,540,277.7,271.2,272,259.3,0,0,0
8,1,24.96,17,209.96,34.04,519,540,277.7,271.2,272,258.3,0,0,0
8,1,24.95,17,209.6,34.4,519,541,276.7,271.2,272,258.3,0,0,0
8,1,24.95,20,209.6,34.4,522,537,277.7,271.2,272,258.3,0,0,0
8,1,24.95,220,209.6,34.4,522,528,276.7,271.2,272,259.3,0,0,0
8,1,24.94,221,209.24,34.76,522,517,277.7,271.2,273,259.3,0,0,0
8,1,24.94,322,209.24,34.76,522,504,280.7,271.2,273,258.3,0,0,0
8,1,24.93,222,208.88,35.12,522,492,283.7,271.2,273,258.3,0,0,0
8,1,24.93,322,208.88,35.12,522,480,284.7,273.2,273,259.3,0,0,0
8,1,24.93,322,208.88,35.12,522,470,284.7,275.2,274,260.3,0,0,0
8,1,24.91,123,208.16,35.84,522,458,286.7,275.2,277,265.3,0,0,0
8,1,24.9,123,207.8,36.2,522,446,287.7,275.2,277,268.3,0,0,0
8,1,24.89,25,207.44,36.56,522,433,287.7,276.2,278,270.3,0,0,0
8,1,24.9,157,207.8,36.2,456,421,287.7,277.2,281,272.3,0,0,0
8,1,24.92,244,208.52,35.48,344,409,287.7,280.2,286,275.3,0,0,0
8,1,24.92,242,208.52,35.48,342,395,287.7,285.2,289,275.3,0,0,0
8,1,24.93,539,208.88,35.12,340,382,289.7,288.2,291,274.3,0,0,0
8,1,24.92,539,208.52,35.48,340,369,294.7,289.2,293,271.3,0,0,0
8,1,24.92,638,208.52,35.48,340,356,300.7,291.2,294,270.3,0,0,0
8,1,24.92,539,208.52,35.48,340,343,303.7,293.2,294,270.3,0,0,0
8,1,24.92,338,208.52,35.48,338,331,306.7,295.2,292,271.3,0,0,0
8,1,24.92,338,208.52,35.48,338,319,308.7,295.2,290,271.3,0,0,0
8,1,24.9,41,207.8,36.2,340,306,307.7,292.2,291,272.3,0,0,0
8,1,24.9,139,207.8,36.2,338,295,305.7,291.2,292,273.3,0,0,0
8,1,24.9,139,207.8,36.2,338,283,301.7,291.2,292,274.3,0,0,0
8,1,24.89,40,207.44,36.56,338,274,297.7,291.2,293,275.3,0,0,0
8,1,24.89,40,207.44,36.56,338,262,295.7,291.2,294,277.3,0,0,0
8,1,24.89,40,207.44,36.56,338,252,295.7,289.2,292,279.3,0,0,0
8,1,24.89,238,207.44,36.56,338,242,295.7,289.2,291,280.3,0,0,0
8,1,24.9,338,207.8,36.2,338,232,292.7,289.2,290,280.3,0,0,0
8,1,24.9,338,207.8,36.2,338,222,293.7,289.2,291,281.3,0,0,0
8,1,24.9,438,207.8,36.2,338,212,293.7,288.2,291,280.3,0,0,0
8,1,24.9,438,207.8,36.2,338,203,294.7,288.2,290,278.3,0,0,0
8,1,24.92,636,208.52,35.48,338,194,294.7,288.2,290,276.3,0,0,0
8,1,24.92,636,208.52,35.48,338,185,295.7,288.2,290,275.3,0,0,0
8,1,24.92,537,208.52,35.48,338,175,297.7,289.2,290,275.3,0,0,0
8,1,24.9,338,207.8,36.2,338,167,297.7,289.2,290,273.3,0,0,0
8,1,24.9,338,207.8,36.2,338,158,297.7,289.2,289,273.3,0,0,0
8,1,24.9,338,207.8,36.2,338,150,298.7,289.2,289,273.3,0,0,0
8,1,24.9,139,207.8,36.2,338,144,295.7,289.2,289,273.3,0,0,0
8,1,24.9,139,207.8,36.2,338,139,294.7,289.2,289,274.3,0,0,0
8,1,24.9,146,207.8,36.2,345,136,292.7,287.2,289,274.3,0,0,0
8,1,24.9,378,207.8,36.2,378,134,291.7,286.2,287,274.3,0,0,0
8,1,24.9,380,207.8,36.2,380,136,291.7,285.2,287,275.3,0,0,0
8,1,24.9,380,207.8,36.2,380,139,290.7,285.2,286,275.3,0,0,0
8,1,24.9,380,207.8,36.2,380,148,290.7,285.2,286,275.3,0,0,0
8,1,24.9,380,207.8,36.2,380,157,290.7,285.2,286,275.3,0,0,0
8,1,24.9,380,207.8,36.2,380,168,289.7,284.2,286,274.3,0,0,0
8,1,24.9,380,207.8,36.2,380,178,289.7,284.2,286,273.3,0,0,0
8,1,24.9,332,207.8,36.2,332,212,291.7,284.2,285,269.3,0,0,0
8,1,24.87,33,206.73,37.27,332,258,288.7,284.2,284,270.3,0,0,0
8,1,24.87,0,206.73,37.27,332,290,288.7,283.2,285,269.3,0,0,0
8,1,24.87,227,206.73,37.27,326,322,288.7,283.2,283,270.3,0,0,0
8,1,24.87,326,206.73,37.27,326,354,288.7,283.2,284,270.3,0,0,0
8,1,24.87,332,206.73,37.27,332,403,289.7,283.2,284,269.3,0,0,0
8,1,24.87,326,206.73,37.27,326,419,288.7,283.2,284,269.3,0,0,0
8,1,24.85,128,206.01,37.99,326,475,288.7,283.2,284,269.3,0,0,0
8,1,24.84,28,205.65,38.35,326,488,287.7,283.2,284,269.3,0,0,0
8,1,24.82,0,204.87,39.13,326,513,287.7,282.2,284,269.3,0,0,0
8,1,24.82,0,204.87,39.13,333,521,286.7,282.2,284,269.3,0,0,0
8,1,24.82,0,204.87,39.13,333,526,287.7,282.2,284,269.3,0,0,0
8,1,24.82,111,204.87,39.13,333,530,287.7,282.2,284,269.3,0,0,0
8,1,24.82,104,204.87,39.13,326,532,287.7,282.2,284,269.3,0,0,0
8,2,24.82,111,204.87,39.13,333,531,287.7,282.2,284,269.3,0,0,0
8,2,24.81,221,204.47,39.53,332,511,287.7,282.2,284,268.3,0,0,0
8,2,24.8,221,204.47,39.53,332,503,288.7,282.2,284,269.3,0,0,0
8,2,24.8,111,204.07,39.93,333,496,288.7,282.2,284,268.3,0,0,0
8,2,24.8,118,204.07,39.93,340,487,288.7,282.2,284,268.3,0,0,0
8,2,24.79,0,203.67,40.33,333,478,287.7,282.2,284,268.3,0,0,0
8,2,24.79,7,203.67,40.33,340,467,287.7,282.2,284,269.3,0,0,0
8,2,24.79,118,203.67,40.33,340,456,287.7,282.2,284,272.3,0,0,0
8,2,24.79,229,203.67,40.33,340,442,287.7,282.2,284,275.3,0,0,0
8,2,24.79,229,203.67,40.33,340,431,287.7,282.2,284,276.3,0,0,0
8,2,24.79,229,203.67,40.33,340,418,287.7,282.2,284,276.3,0,0,0
8,2,24.79,340,203.67,40.33,340,408,287.7,282.2,286,275.3,0,0,0
8,2,24.79,340,203.67,40.33,340,397,287.7,285.2,289,272.3,0,0,0
8,2,24.79,340,203.67,40.33,340,385,289.7,287.2,290,270.3,0,0,0
8,2,24.79,340,203.67,40.33,340,373,293.7,288.2,290,269.3,0,0,0
8,2,24.79,340,203.67,40.33,340,362,297.7,288.2,290,269.3,0,0,0
8,2,24.79,340,203.67,40.33,340,351,300.7,288.2,287,269.3,0,0,0
8,2,24.79,340,203.67,40.33,340,340,301.7,288.2,286,269.3,0,0,0
8,2,24.79,340,203.67,40.33,340,329,299.7,288.2,286,270.3,0,0,0
8,2,24.79,340,203.67,40.33,340,318,296.7,288.2,287,270.3,0,0,0
8,2,24.79,340,203.67,40.33,340,307,293.7,287.2,287,270.3,0,0,0
8,2,24.79,340,203.67,40.33,340,297,290.7,286.2,287,269.3,0,0,0
8,2,24.79,340,203.67,40.33,340,285,289.7,285.2,287,271.3,0,0,0
8,2,24.79,340,203.67,40.33,340,275,289.7,284.2,287,273.3,0,0,0
8,2,24.79,340,203.67,40.33,340,265,289.7,283.2,286,274.3,0,0,0
8,2,24.79,340,203.67,40.33,340,255,288.7,283.2,285,274.3,0,0,0
8,2,24.78,229,203.27,40.73,340,246,288.7,283.2,285,274.3,0,0,0
8,2,24.78,229,203.27,40.73,340,237,289.7,283.2,285,272.3,0,0,0
8,2,24.78,229,203.27,40.73,340,228,289.7,283.2,285,271.3,0,0,0
8,2,24.78,229,203.27,40.73,340,221,289.7,284.2,285,269.3,0,0,0
8,2,24.78,229,203.27,40.73,340,213,290.7,284.2,285,269.3,0,0,0
8,2,24.78,229,203.27,40.73,340,206,291.7,284.2,285,269.3,0,0,0
8,2,24.78,360,203.27,40.73,360,200,292.7,284.2,285,269.3,0,0,0
8,2,24.78,361,203.27,40.73,361,195,292.7,284.2,285,269.3,0,0,0
8,2,24.78,368,203.27,40.73,368,192,292.7,284.2,285,269.3,0,0,0
8,2,24.78,368,203.27,40.73,368,190,290.7,284.2,284,269.3,0,0,0
8,2,24.78,368,203.27,40.73,368,190,289.7,284.2,284,269.3,0,0,0
8,2,24.78,368,203.27,40.73,368,193,288.7,283.2,284,269.3,0,0,0
8,2,24.78,368,203.27,40.73,368,200,287.7,283.2,284,269.3,0,0,0
8,2,24.78,368,203.27,40.73,368,207,287.7,283.2,284,269.3,0,0,0
8,2,24.78,368,203.27,40.73,368,213,287.7,282.2,284,270.3,0,0,0
8,2,24.79,479,203.67,40.33,368,220,287.7,282.2,284,270.3,0,0,0
8,2,24.79,479,203.67,40.33,368,226,287.7,282.2,283,268.3,0,0,0
8,2,24.81,701,204.47,39.53,368,231,287.7,282.2,283,267.3,0,0,0
8,2,24.81,701,204.47,39.53,368,251,287.7,282.2,283,265.3,0,0,0
8,2,24.79,602,203.67,40.33,491,265,287.7,282.2,282,265.3,0,0,0
8,2,24.8,654,204.07,39.93,543,279,288.7,280.2,281,265.3,0,0,0
8,2,24.8,657,204.07,39.93,546,295,288.7,280.2,281,266.3,0,0,0
8,2,24.79,324,203.67,40.33,546,309,286.7,280.2,280,268.3,0,0,0
8,2,24.79,324,203.67,40.33,546,324,284.7,279.2,280,267.3,0,0,0
8,2,24.79,327,203.67,40.33,549,342,283.7,279.2,280,267.3,0,0,0
8,2,24.79,549,203.67,40.33,549,358,283.7,278.2,281,267.3,0,0,0
8,2,24.79,438,203.67,40.33,549,372,283.7,278.2,281,267.3,0,0,0
8,2,24.79,438,203.67,40.33,549,387,284.7,279.2,281,267.3,0,0,0
8,2,24.8,660,204.07,39.93,549,400,288.7,279.2,281,267.3,0,0,0
8,2,24.8,660,204.07,39.93,549,414,290.7,280.2,281,267.3,0,0,0
8,2,24.8,660,204.07,39.93,549,427,292.7,281.2,281,267.3,0,0,0
8,2,24.8,660,204.07,39.93,549,439,292.7,281.2,282,266.3,0,0,0
8,2,24.8,660,204.07,39.93,549,449,292.7,282.2,283,265.3,0,0,0
8,2,24.8,660,204.07,39.93,549,459,292.7,283.2,284,265.3,0,0,0
8,2,24.8,549,204.07,39.93,549,468,293.7,283.2,285,265.3,0,0,0
8,2,24.8,549,204.07,39.93,549,476,292.7,283.2,286,267.3,0,0,0
8,2,24.8,549,204.07,39.93,549,483,289.7,283.2,285,269.3,0,0,0
8,2,24.79,438,203.67,40.33,549,488,292.7,283.2,285,270.3,0,0,0
8,2,24.79,438,203.67,40.33,549,491,292.7,282.2,284,271.3,0,0,0
8,2,24.79,438,203.67,40.33,549,493,292.7,283.2,284,271.3,0,0,0
8,2,24.79,438,203.67,40.33,549,494,289.7,283.2,285,271.3,0,0,0
8,2,24.79,438,203.67,40.33,549,493,290.7,284.2,287,272.3,0,0,0
8,2,24.79,438,203.67,40.33,549,489,292.7,284.2,287,271.3,0,0,0
8,2,24.79,549,203.67,40.33,549,486,293.7,285.2,287,271.3,0,0,0
8,2,24.79,549,203.67,40.33,549,484,294.7,285.2,288,270.3,0,0,0
8,2,24.79,549,203.67,40.33,549,477,295.7,286.2,288,272.3,0,0,0
8,2,24.79,549,203.67,40.33,549,467,295.7,286.2,288,272.3,0,0,0
8,2,24.79,549,203.67,40.33,549,458,297.7,287.2,288,272.3,0,0,0
8,2,24.79,549,203.67,40.33,549,,296.7,287.2,288,272.3,0,0,0
8,2,24.79,549,203.67,40.33,549,440,297.7,287.2,289,272.3,0,0,0
8,2,24.79,549,203.67,40.33,549,431,291.7,287.2,289,272.3,0,0,0
8,2,24.79,549,203.67,40.33,549,420,290.7,287.2,289,273.3,0,0,0
8,2,24.79,549,203.67,40.33,549,410,295.7,286.2,289,273.3,0,0,0
8,2,24.79,549,203.67,40.33,549,400,297.7,285.2,287,274.3,0,0,0
8,2,24.79,549,203.67,40.33,549,390,296.7,287.2,286,274.3,0,0,0
8,2,24.79,549,203.67,40.33,549,380,297.7,288.2,289,275.3,0,0,0
8,2,24.79,549,203.67,40.33,549,369,298.7,288.2,290,275.3,0,0,0
8,2,24.79,549,203.67,40.33,549,359,298.7,288.2,290,273.3,0,0,0
8,2,24.78,441,203.27,40.73,552,348,297.7,288.2,290,271.3,0,0,0
8,2,24.78,441,203.27,40.73,552,338,298.7,289.2,291,272.3,0,0,0
8,2,24.77,331,202.87,41.13,552,327,298.7,289.2,291,274.3,0,0,0
8,2,24.77,331,202.87,41.13,552,317,298.7,289.2,290,276.3,0,0,0
8,2,24.79,444,203.67,40.33,444,306,298.7,289.2,290,276.3,0,0,0
8,2,24.79,441,203.67,40.33,416,296,299.7,289.2,290,276.3,0,0,0
8,2,24.78,414,203.27,40.73,414,286,299.7,289.2,291,276.3,0,0,0
8,2,24.78,413,203.27,40.73,413,277,298.7,289.2,291,276.3,0,0,0
8,2,24.77,406,202.87,41.13,406,267,298.7,290.2,292,277.3,0,0,0
8,2,24.77,406,202.87,41.13,406,258,299.7,291.2,292,276.3,0,0,0
8,2,24.78,288,203.27,40.73,399,248,299.7,291.2,292,277.3,0,0,0
8,2,24.78,288,203.27,40.73,399,239,299.7,291.2,293,276.3,0,0,0
8,2,24.78,399,203.27,40.73,399,229,299.7,291.2,292,277.3,0,0,0
8,2,24.77,288,202.87,41.13,399,220,300.7,291.2,293,278.3,0,0,0
8,2,24.77,399,202.87,41.13,399,210,298.7,291.2,292,278.3,0,0,0
8,2,24.77,399,202.87,41.13,399,202,298.7,291.2,293,279.3,0,0,0
8,2,24.78,399,203.27,40.73,399,193,299.7,291.2,293,278.3,0,0,0
8,2,24.78,399,203.27,40.73,399,186,298.7,291.2,293,278.3,0,0,0
8,2,24.78,399,203.27,40.73,399,178,298.7,291.2,293,278.3,0,0,0
8,2,24.78,516,203.27,40.73,405,171,298.7,291.2,293,278.3,0,0,0
8,2,24.78,516,203.27,40.73,405,165,299.7,291.2,293,278.3,0,0,0
8,2,24.78,507,203.27,40.73,396,159,299.7,291.2,294,277.3,0,0,0
8,2,24.78,396,203.27,40.73,396,154,299.7,291.2,293,277.3,0,0,0
8,2,24.78,396,203.27,40.73,396,149,299.7,291.2,293,277.3,0,0,0
8,2,24.78,396,203.27,40.73,396,145,299.7,291.2,293,277.3,0,0,0
8,2,24.78,403,203.27,40.73,403,141,299.7,291.2,293,277.3,0,0,0
8,2,24.78,396,203.27,40.73,396,140,300.7,291.2,292,276.3,0,0,0
8,2,24.78,396,203.27,40.73,396,141,299.7,291.2,293,276.3,0,0,0
8,2,24.76,184,202.47,41.53,405,146,299.7,291.2,293,276.3,0,0,0
8,2,24.76,184,202.47,41.53,399,151,299.7,291.2,293,276.3,0,0,0
8,2,24.73,0,201.28,42.72,399,158,299.7,291.2,293,276.3,0,0,0
8,2,24.73,0,201.28,42.72,406,167,299.7,291.2,292,277.3,0,0,0
8,2,24.73,0,201.28,42.72,399,176,298.7,291.2,292,277.3,0,0,0
8,2,24.72,0,200.89,43.11,399,183,295.7,291.2,292,277.3,0,0,0
8,2,24.72,0,200.89,43.11,399,191,294.7,291.2,292,277.3,0,0,0
8,2,24.72,0,200.89,43.11,399,200,294.7,289.2,292,277.3,0,0,0
8,2,24.72,289,200.89,43.11,399,211,295.7,288.2,290,277.3,0,0,0
8,2,24.72,296,200.89,43.11,406,224,294.7,288.2,289,278.3,0,0,0
8,2,24.72,296,200.89,43.11,406,239,294.7,288.2,289,278.3,0,0,0
8,2,24.72,406,200.89,43.11,406,254,294.7,288.2,289,277.3,0,0,0
8,2,24.72,406,200.89,43.11,406,269,294.7,288.2,289,275.3,0,0,0
8,2,24.72,406,200.89,43.11,406,284,294.7,288.2,289,273.3,0,0,0
8,2,24.72,399,200.89,43.11,399,300,294.7,288.2,289,273.3,0,0,0
8,2,24.71,296,200.49,43.51,406,315,295.7,288.2,289,273.3,0,0,0
8,2,24.7,186,200.1,43.9,406,332,295.7,288.2,289,272.3,0,0,0
8,2,24.7,186,200.1,43.9,406,348,294.7,288.2,288,272.3,0,0,0
8,2,24.7,186,200.1,43.9,406,363,294.7,287.2,288,272.3,0,0,0
8,2,24.7,179,200.1,43.9,399,377,293.7,286.2,288,272.3,0,0,0
8,2,24.69,70,199.7,44.3,399,391,292.7,286.2,288,272.3,0,0,0
8,2,24.69,180,199.7,44.3,399,404,292.7,286.2,288,271.3,0,0,0
8,2,24.69,297,199.7,44.3,406,418,291.7,286.2,287,272.3,0,0,0
8,2,24.68,188,199.31,44.69,406,431,291.7,285.2,287,271.3,0,0,0
8,2,24.68,188,199.31,44.69,406,442,291.7,285.2,287,272.3,0,0,0
8,2,24.68,181,199.31,44.69,399,452,291.7,285.2,287,272.3,0,0,0
8,2,24.68,297,199.31,44.69,406,462,291.7,285.2,286,272.3,0,0,0
8,2,24.68,290,199.31,44.69,399,471,291.7,285.2,286,272.3,0,0,0
8,3,24.68,290,199.31,44.69,399,480,291.7,285.2,286,272.3,0,0,0
8,3,24.7,492,200.1,43.9,274,488,291.7,285.2,286,272.3,0,0,0
8,3,24.68,176,199.31,44.69,176,493,291.7,285.2,286,272.3,0,0,0
8,3,24.68,176,199.31,44.69,176,498,291.7,285.2,286,272.3,0,0,0
8,3,24.68,182,199.31,44.69,182,502,291.7,285.2,286,272.3,0,0,0
8,3,24.68,181,199.31,44.69,181,503,291.7,285.2,286,272.3,0,0,0
8,3,24.68,181,199.31,44.69,181,505,291.7,284.2,286,272.3,0,0,0
8,3,24.68,0,199.31,44.69,180,506,290.7,284.2,285,271.3,0,0,0
8,3,24.68,180,199.31,44.69,180,504,290.7,284.2,285,272.3,0,0,0
8,3,24.68,180,199.31,44.69,180,501,289.7,284.2,285,272.3,0,0,0
8,3,24.67,71,198.92,45.08,180,495,288.7,284.2,285,271.3,0,0,0
8,3,24.67,71,198.92,45.08,180,489,287.7,284.2,285,272.3,0,0,0
8,3,24.68,180,199.31,44.69,180,483,287.7,282.2,285,272.3,0,0,0
8,3,24.68,179,199.31,44.69,179,474,287.7,282.2,284,272.3,0,0,0
8,3,24.68,179,199.31,44.69,179,465,287.7,282.2,284,272.3,0,0,0
8,3,24.68,179,199.31,44.69,179,455,287.7,282.2,283,271.3,0,0,0
8,3,24.69,397,199.7,44.3,179,447,287.7,282.2,283,271.3,0,0,0
8,3,24.69,397,199.7,44.3,179,438,286.7,281.2,283,270.3,0,0,0
8,3,24.69,288,199.7,44.3,179,428,286.7,281.2,283,269.3,0,0,0
8,3,24.69,288,199.7,44.3,179,418,286.7,281.2,283,268.3,0,0,0
8,3,24.69,288,199.7,44.3,179,408,287.7,281.2,282,268.3,0,0,0
8,3,24.69,288,199.7,44.3,179,398,286.7,281.2,281,268.3,0,0,0
8,3,24.69,179,199.7,44.3,179,389,286.7,281.2,281,268.3,0,0,0
8,3,24.69,179,199.7,44.3,179,379,286.7,280.2,281,267.3,0,0,0
8,3,24.69,179,199.7,44.3,179,369,285.7,279.2,281,266.3,0,0,0
8,3,24.69,179,199.7,44.3,179,359,284.7,279.2,281,266.3,0,0,0
8,3,24.69,179,199.7,44.3,179,349,283.7,279.2,280,267.3,0,0,0
8,3,24.69,179,199.7,44.3,179,339,283.7,278.2,280,267.3,0,0,0
8,3,24.69,179,199.7,44.3,179,330,283.7,278.2,280,266.3,0,0,0
8,3,24.69,179,199.7,44.3,179,320,282.7,277.2,279,266.3,0,0,0
8,3,24.69,179,199.7,44.3,179,311,282.7,277.2,279,266.3,0,0,0
8,3,24.7,288,200.1,43.9,179,301,282.7,277.2,279,266.3,0,0,0
8,3,24.7,288,200.1,43.9,179,292,282.7,276.2,278,265.3,0,0,0
8,3,24.7,288,200.1,43.9,179,283,282.7,276.2,278,265.3,0,0,0
8,3,24.7,288,200.1,43.9,179,275,281.7,276.2,277,265.3,0,0,0
8,3,24.7,288,200.1,43.9,179,265,282.7,276.2,277,264.3,0,0,0
8,3,24.7,288,200.1,43.9,179,258,281.7,276.2,277,263.3,0,0,0
8,3,24.7,179,200.1,43.9,179,249,281.7,275.2,277,263.3,0,0,0
8,3,24.7,179,200.1,43.9,179,242,280.7,275.2,276,263.3,0,0,0
8,3,24.7,179,200.1,43.9,179,235,280.7,275.2,276,263.3,0,0,0
8,3,24.7,179,200.1,43.9,179,229,280.7,274.2,275,263.3,0,0,0
8,3,24.7,179,200.1,43.9,179,224,280.7,274.2,275,262.3,0,0,0
8,3,24.7,179,200.1,43.9,179,220,279.7,274.2,275,262.3,0,0,0
8,3,24.7,179,200.1,43.9,179,216,279.7,274.2,275,262.3,0,0,0
8,3,24.7,179,200.1,43.9,179,214,279.7,274.2,275,261.3,0,0,0
8,3,24.7,179,200.1,43.9,179,214,278.7,273.2,275,260.3,0,0,0
8,3,24.7,179,200.1,43.9,179,214,277.7,273.2,274,261.3,0,0,0
8,3,24.7,179,200.1,43.9,179,216,277.7,273.2,274,261.3,0,0,0
8,3,24.7,179,200.1,43.9,179,220,277.7,273.2,274,260.3,0,0,0
8,3,24.7,179,200.1,43.9,179,224,277.7,272.2,274,260.3,0,0,0
8,3,24.72,399,200.89,43.11,179,228,277.7,272.2,273,260.3,0,0,0
8,3,24.72,399,200.89,43.11,179,232,276.7,272.2,273,260.3,0,0,0
8,3,24.76,836,202.47,41.53,178,237,276.7,272.2,273,259.3,0,0,0
8,3,24.76,836,202.47,41.53,178,243,275.7,271.2,272,259.3,0,0,0
8,3,24.76,836,202.47,41.53,178,250,276.7,271.2,272,258.3,0,0,0
8,3,24.76,836,202.47,41.53,178,258,275.7,271.2,272,258.3,0,0,0
8,3,24.76,617,202.47,41.53,178,267,276.7,270.2,272,258.3,0,0,0
8,3,24.76,617,202.47,41.53,178,278,276.7,270.2,272,258.3,0,0,0
8,3,24.76,178,202.47,41.53,178,290,276.7,270.2,271,257.3,0,0,0
8,3,24.75,68,202.08,41.92,178,302,275.7,270.2,271,257.3,0,0,0
8,3,24.76,178,202.47,41.53,178,315,275.7,270.2,271,257.3,0,0,0
8,3,24.76,178,202.47,41.53,178,328,275.7,270.2,271,257.3,0,0,0
8,3,24.77,289,202.87,41.13,178,340,274.7,270.2,271,256.3,0,0,0
8,3,24.77,289,202.87,41.13,178,352,274.7,269.2,271,257.3,0,0,0
8,3,24.78,399,203.27,40.73,178,362,274.7,269.2,270,256.3,0,0,0
8,3,24.79,619,203.67,40.33,178,373,274.7,269.2,270,256.3,0,0,0
8,3,24.79,510,203.67,40.33,178,384,273.7,269.2,270,256.3,0,0,0
8,3,24.79,510,203.67,40.33,178,394,273.7,269.2,270,256.3,0,0,0
8,3,24.79,399,203.67,40.33,178,404,273.7,269.2,270,255.3,0,0,0
8,3,24.79,399,203.67,40.33,178,412,273.7,269.2,270,255.3,0,0,0
8,3,24.8,400,204.07,39.93,178,419,273.7,268.2,269,255.3,0,0,0
8,3,24.8,289,204.07,39.93,178,427,273.7,268.2,269,256.3,0,0,0
8,3,24.8,289,204.07,39.93,178,434,272.7,268.2,270,256.3,0,0,0
8,3,24.8,289,204.07,39.93,178,439,272.7,268.2,269,256.3,0,0,0
8,3,24.8,289,204.07,39.93,178,444,272.7,268.2,269,256.3,0,0,0
8,3,24.8,289,204.07,39.93,178,447,272.7,268.2,269,256.3,0,0,0
8,3,24.8,178,204.07,39.93,178,450,272.7,268.2,269,256.3,0,0,0
8,3,24.8,178,204.07,39.93,178,453,272.7,268.2,269,256.3,0,0,0
8,3,24.81,289,204.47,39.53,178,453,272.7,268.2,268,256.3,0,0,0
8,3,24.81,289,204.47,39.53,178,451,271.7,268.2,269,255.3,0,0,0
8,3,24.81,289,204.47,39.53,178,450,271.7,268.2,269,255.3,0,0,0
8,3,24.81,289,204.47,39.53,178,447,271.7,268.2,269,255.3,0,0,0
8,3,24.82,400,204.87,39.13,178,441,272.7,268.2,268,254.3,0,0,0
8,3,24.81,382,204.47,39.53,271,436,272.7,268.2,268,254.3,0,0,0
8,3,24.82,459,204.87,39.13,348,429,272.7,268.2,268,254.3,0,0,0
8,3,24.81,350,204.47,39.53,350,423,272.7,268.2,266,254.3,0,0,0
8,3,24.82,461,204.87,39.13,350,416,271.7,268.2,269,254.3,0,0,0
8,3,24.82,463,204.87,39.13,352,410,271.7,268.2,268,253.3,0,0,0
8,3,24.82,352,204.87,39.13,352,402,271.7,268.2,268,253.3,0,0,0
8,3,24.82,463,204.87,39.13,352,393,272.7,268.2,268,253.3,0,0,0
8,3,24.82,352,204.87,39.13,352,384,272.7,268.2,268,252.3,0,0,0
8,3,24.82,463,204.87,39.13,352,374,273.7,268.2,268,253.3,0,0,0
8,3,24.82,352,204.87,39.13,352,364,272.7,268.2,268,253.3,0,0,0
8,3,24.82,354,204.87,39.13,354,345,271.7,268.2,267,252.3,0,0,0
8,3,24.82,354,204.87,39.13,354,336,271.7,268.2,268,252.3,0,0,0
8,3,24.82,354,204.87,39.13,354,325,272.7,268.2,266,252.3,0,0,0
8,3,24.82,354,204.87,39.13,354,315,272.7,268.2,267,252.3,0,0,0
8,3,24.82,354,204.87,39.13,354,305,271.7,268.2,268,253.3,0,0,0
8,3,24.82,354,204.87,39.13,354,295,272.7,268.2,268,253.3,0,0,0
8,3,24.82,347,204.87,39.13,347,285,271.7,268.2,268,253.3,0,0,0
8,3,24.82,347,204.87,39.13,347,275,272.7,268.2,268,253.3,0,0,0
8,3,24.82,347,204.87,39.13,347,265,272.7,267.2,268,253.3,0,0,0
8,3,24.82,347,204.87,39.13,347,255,272.7,267.2,268,252.3,0,0,0
8,3,24.82,347,204.87,39.13,347,246,273.7,267.2,268,252.3,0,0,0
8,3,24.82,347,204.87,39.13,347,237,273.7,267.2,268,253.3,0,0,0
8,3,24.82,347,204.87,39.13,347,228,274.7,267.2,268,253.3,0,0,0
8,3,24.82,347,204.87,39.13,347,220,274.7,267.2,268,253.3,0,0,0
8,3,24.82,347,204.87,39.13,347,211,274.7,267.2,268,253.3,0,0,0
